ms,Sensor 1 (kg),Sensor 2 (kg),Sensor  3 (kg),Sensor 4 (kg),COP distance X,COP distance Y,Total Force (kg)
1708710,4.24729,5.41037,19.1068,20.0495,1.0785,9.06462,48.814
1708720,4.16061,5.42912,19.068,19.701,0.983059,9.05088,48.3587
1708730,4.18228,5.41037,18.7767,19.1782,0.856844,8.94755,47.5476
1708740,4.18228,5.41037,18.7767,19.1782,0.856844,8.94755,47.5476
1708745,4.0956,5.26972,18.3204,18.7426,0.859565,8.94853,46.4283
1708760,4.0956,5.26972,18.3204,18.7426,0.859565,8.94853,46.4283
1708765,3.98725,5.13844,18.3301,18.791,0.871465,9.08022,46.2468
1708776,3.90057,5.11031,18.6602,19.1202,0.892103,9.22271,46.7912
1708787,3.90057,5.11031,18.6602,19.1202,0.892103,9.22271,46.7912
1708816,3.93308,5.10094,18.7087,19.217,0.892305,9.22866,46.9597
1708823,3.90057,5.00717,18.5631,19.0621,0.862595,9.25714,46.5329
1708829,3.90057,5.08218,18.2233,18.8104,0.960892,9.14377,46.0164
1708837,3.90057,5.08218,18.2233,18.8104,0.960892,9.14377,46.0164
1708849,3.90057,5.05405,18.0971,19.004,1.11842,9.16709,46.0557
1708865,3.97642,4.99779,18.3689,19.2751,1.03366,9.22487,46.6182
1708868,3.97642,4.99779,18.3689,19.2751,1.03366,9.22487,46.6182
1708880,4.01976,5.0353,18.7087,19.3041,0.855628,9.22851,47.0679
1708890,3.88974,5.02592,18.5146,19.217,0.985372,9.26611,46.6472
1708910,3.74888,4.98842,18.1262,18.9653,1.13389,9.28047,45.8288
1708933,3.77055,4.95091,17.8252,18.6264,1.09664,9.20798,45.1731
1708943,3.78139,4.99779,18.0291,18.9846,1.18572,9.24856,45.7929
1708959,3.85723,5.08218,18.7573,19.6913,1.13901,9.34071,47.388
1708969,3.91141,5.09156,19,19.914,1.0926,9.36339,47.917
1708991,3.79222,5.11969,18.6699,19.488,1.13958,9.31999,47.0699
1709001,3.79222,5.11969,18.6699,19.488,1.13958,9.31999,47.0699
1709011,3.77055,5.11969,18.1553,18.7039,1.03699,9.17026,45.7495
1709022,3.8464,5.07281,17.8544,18.5199,1.04429,9.09239,45.2935
1709033,3.8464,5.07281,17.8544,18.5199,1.04429,9.09239,45.2935
1709042,3.82473,5.07281,18.2816,19.1976,1.16661,9.24439,46.3767
1709053,3.82473,5.07281,18.2816,19.1976,1.16661,9.24439,46.3767
1709063,3.90057,5.20408,18.8252,19.914,1.25004,9.29103,47.8439
1709072,3.78139,5.25097,19,20.0302,1.30026,9.36212,48.0625
1709079,3.78139,5.25097,19,20.0302,1.30026,9.36212,48.0625
1709087,3.98725,5.23221,18.5437,19.7397,1.28467,9.17754,47.5029
1709097,3.8789,5.30723,18.233,19.459,1.41554,9.12127,46.8781
1709108,3.8789,5.30723,18.233,19.459,1.41554,9.12127,46.8781
1709118,3.8789,5.29785,18.2233,19.5849,1.47946,9.14062,46.9849
1709128,3.8789,5.29785,18.2233,19.5849,1.47946,9.14062,46.9849
1709144,3.85723,5.3166,18.6019,19.9818,1.48626,9.23725,47.7576
1709148,3.97642,5.32598,18.7476,20.1851,1.44453,9.21433,48.235
1709184,3.97642,5.32598,18.7476,20.1851,1.44453,9.21433,48.235
1709190,3.90057,5.34473,18.7087,19.9334,1.39326,9.2081,47.8874
1709201,3.86807,5.21346,18.0874,19.2073,1.32897,9.12531,46.3762
1709225,3.86807,5.25097,18.1359,19.1395,1.28598,9.10337,46.3945
1709234,3.92224,5.29785,18.3786,19.5074,1.32911,9.1281,47.1061
1709244,3.92224,5.29785,18.3786,19.5074,1.32911,9.1281,47.1061
1709254,4.01976,5.37286,18.6699,20.0689,1.42947,9.14564,48.1314
1709264,3.96558,5.37286,18.466,19.8559,1.46725,9.12188,47.6604
1709274,3.96558,5.37286,18.466,19.8559,1.46725,9.12188,47.6604
1709284,4.0631,5.36349,18.1456,19.2267,1.27215,8.95717,46.7989
1709289,4.0631,5.36349,18.1456,19.2267,1.27215,8.95717,46.7989
1709304,3.88974,5.16657,17.8641,18.7039,1.15982,9.04507,45.6243
1709314,3.88974,5.25097,17.7476,18.7716,1.30601,8.99427,45.6599
1709336,3.88974,5.25097,17.7476,18.7716,1.30601,8.99427,45.6599
1709340,3.99809,5.29785,17.9806,19.0718,1.28965,8.98299,46.3483
1709355,4.05226,5.26972,18.3204,19.488,1.26517,9.06627,47.1304
1709365,4.05226,5.26972,18.4272,19.5752,1.24959,9.09058,47.3243
1709375,4.05226,5.26972,18.4272,19.5752,1.24959,9.09058,47.3243
1709391,3.96558,5.24159,18.2136,19.3622,1.29566,9.09582,46.783
1709395,3.86807,5.22284,18.1165,19.0911,1.2578,9.10938,46.2985
1709404,3.86807,5.22284,18.1165,19.0911,1.2578,9.10938,46.2985
1709414,3.88974,5.20408,18.1262,19.1105,1.24033,9.11156,46.3305
1709430,3.86807,5.22284,18.2427,19.3719,1.32957,9.16071,46.7055
1709440,4.00892,5.29785,18.3981,19.6139,1.32335,9.09952,47.3187
1709450,4.00892,5.29785,18.3981,19.6139,1.32335,9.09952,47.3187
1709460,3.92224,5.33536,18.4757,19.8269,1.45303,9.1605,47.5602
1709470,4.07393,5.36349,18.4175,19.5268,1.2657,9.02464,47.3817
1709481,4.07393,5.36349,18.4175,19.5268,1.2657,9.02464,47.3817
1709494,3.99809,5.23221,18.165,19.217,1.22609,9.05932,46.6123
1709504,3.99809,5.23221,18.165,19.217,1.22609,9.05932,46.6123
1709514,3.97642,5.25097,18.068,19.1976,1.29277,9.04595,46.493
1709524,4.00892,5.33536,18.1748,19.3525,1.33566,9.01922,46.8715
1709554,4.00892,5.33536,18.1748,19.3525,1.33566,9.01922,46.8715
1709556,4.08477,5.38224,18.2718,19.5364,1.35487,8.99242,47.2753
1709575,4.23646,5.4385,18.4854,19.8559,1.3394,8.95521,48.0163
1709585,4.23646,5.4385,18.4854,19.8559,1.3394,8.95521,48.0163
1709596,4.13894,5.39162,18.3107,19.5364,1.30781,8.96516,47.3777
1709606,4.11727,5.35411,18.2718,19.1492,1.12715,8.94057,46.8924
1709616,4.11727,5.35411,18.2718,19.1492,1.12715,8.94057,46.8924
1709626,4.13894,5.35411,18.2039,19.1105,1.13324,8.91568,46.8074
1709636,4.17145,5.41037,18.1942,19.3912,1.29114,8.90563,47.1672
1709659,4.17145,5.41037,18.1942,19.3912,1.29114,8.90563,47.1672
1709662,4.17145,5.4385,18.2718,19.7785,1.45492,8.95097,47.6603
1709671,4.24729,5.46663,18.2427,19.5268,1.31803,8.86275,47.4834
1709681,4.24729,5.4385,18.165,19.1298,1.14728,8.81504,46.9807
1709704,4.23646,5.36349,18.0097,19.0621,1.1674,8.82928,46.6717
1709714,4.23646,5.36349,18.0097,19.0621,1.1674,8.82928,46.6717
1709724,4.17145,5.37286,18.165,19.2557,1.22009,8.90335,46.9651
1709734,4.13894,5.36349,18.1553,19.5074,1.36574,8.95586,47.1652
1709754,4.13894,5.36349,18.1553,19.5074,1.36574,8.95586,47.1652
1709756,4.18228,5.42912,18.0874,19.2944,1.30544,8.86417,46.9932
1709766,4.07393,5.40099,17.9612,19.1105,1.33005,8.89326,46.5466
1709776,4.07393,5.40099,17.9612,19.1105,1.33005,8.89326,46.5466
1709786,4.08477,5.33536,17.8155,19.0621,1.34841,8.89595,46.2977
1709796,4.08477,5.33536,17.8155,19.0621,1.34841,8.89595,46.2977
1709807,4.10644,5.34473,18.0971,19.2267,1.26556,8.93831,46.7749
1709816,4.04143,5.32598,18.2621,19.4493,1.31255,9.03082,47.0789
1709833,4.14978,5.39162,18.3981,19.5655,1.2679,8.97448,47.5049
1709843,4.00892,5.4385,18.301,19.6139,1.44762,9.01586,47.3623
1709853,4.00892,5.4385,18.301,19.6139,1.44762,9.01586,47.3623
1709864,4.03059,5.29785,18.0874,19.3041,1.32918,9.00998,46.7199
1709874,4.03059,5.29785,18.0874,19.3041,1.32918,9.00998,46.7199
1709885,3.95475,5.23221,17.8932,19.1395,1.3651,9.03698,46.2197
1709894,3.94391,5.26034,17.9612,19.1105,1.33209,9.03301,46.2759
1709917,3.94391,5.26034,17.9612,19.1105,1.33209,9.03301,46.2759
1709924,4.01976,5.22284,18.5146,19.6333,1.22481,9.14907,47.3904
1709934,4.01976,5.22284,18.5146,19.6333,1.22481,9.14907,47.3904
1709944,3.92224,5.35411,18.2039,19.4396,1.42137,9.06881,46.9199
1709954,3.92224,5.35411,18.2039,19.4396,1.42137,9.06881,46.9199
1709964,3.90057,5.33536,18,19.1782,1.40745,9.03032,46.4142
1709974,3.95475,5.19471,17.9029,19.2267,1.38491,9.06894,46.279
1709984,3.95475,5.19471,17.9029,19.2267,1.38491,9.06894,46.279
1709994,3.97642,5.36349,18.0097,19.3815,1.47595,9.00406,46.7312
1710004,3.97642,5.36349,18.0097,19.3815,1.47595,9.00406,46.7312
1710014,4.04143,5.36349,18.4563,19.7591,1.37801,9.07507,47.6203
1710025,4.13894,5.35411,18.5728,19.9237,1.33677,9.06555,47.9896
1710035,4.13894,5.35411,18.5728,19.9237,1.33677,9.06555,47.9896
1710045,4.05226,5.28847,18.5825,19.8172,1.29392,9.1303,47.7405
1710055,4.04143,5.29785,18.2913,19.7494,1.43235,9.08657,47.38
1710074,4.11727,5.28847,18.1553,19.672,1.42265,9.02596,47.2331
1710088,4.11727,5.28847,18.1553,19.672,1.42265,9.02596,47.2331
1710098,4.0631,5.30723,18.165,19.5268,1.38426,9.02684,47.0621
1710108,3.99809,5.25097,18.2136,19.5364,1.3701,9.09623,46.9991
1710119,3.99809,5.25097,18.2136,19.5364,1.3701,9.09623,46.9991
1710129,3.95475,5.28847,18.2621,19.4009,1.31779,9.08828,46.9063
1710139,3.93308,5.18533,18.1165,19.4009,1.35982,9.13429,46.6358
1710155,3.92224,5.17595,17.9709,19.4203,1.45362,9.12885,46.4893
1710178,3.94391,5.1572,18.0388,19.3719,1.36864,9.12981,46.5118
1710188,4.0631,5.24159,18.4369,19.7397,1.30649,9.12105,47.4813
1710197,4.0631,5.24159,18.4369,19.7397,1.30649,9.12105,47.4813
1710207,4.07393,5.26972,18.5825,20.1657,1.44462,9.17138,48.0919
1710217,4.04143,5.28847,18.6019,20.2238,1.48939,9.18766,48.1556
1710236,3.90057,5.17595,18.1262,19.6817,1.50947,9.19219,46.8844
1710246,3.90057,5.17595,18.1262,19.6817,1.50947,9.19219,46.8844
1710256,3.90057,5.17595,17.8058,19.3622,1.53085,9.11183,46.2445
1710286,3.90057,5.04468,18,19.4493,1.39748,9.21576,46.3946
1710292,3.93308,5.12907,18.4175,19.9431,1.43474,9.26721,47.4227
1710296,3.95475,5.13844,18.7379,20.1657,1.36028,9.31637,47.9968
1710318,3.94391,5.08218,18.5631,19.9237,1.31483,9.30085,47.5129
1710327,3.94391,5.08218,18.5631,19.9237,1.31483,9.30085,47.5129
1710338,3.95475,5.10094,18.2718,19.7591,1.3982,9.23041,47.0866
1710348,3.92224,5.13844,18.1262,19.8462,1.56072,9.22066,47.0331
1710358,3.92224,5.13844,18.1262,19.8462,1.56072,9.22066,47.0331
1710368,3.98725,5.19471,18.0971,20.1851,1.73575,9.19648,47.4641
1710378,4.08477,5.24159,18.4272,20.2432,1.54844,9.17063,47.9967
1710390,4.08477,5.24159,18.4272,20.2432,1.54844,9.17063,47.9967
1710400,4.24729,5.10094,18.466,20.0205,1.25857,9.13717,47.8347
1710410,4.24729,5.10094,18.466,20.0205,1.25857,9.13717,47.8347
1710420,4.34481,5.10094,18.2718,19.9431,1.27324,9.05437,47.6606
1710431,4.32314,5.00717,18.0971,19.914,1.3207,9.08743,47.3414
1710447,4.38815,5.07281,18.2621,19.7978,1.1681,9.02729,47.5209
1710465,4.24729,4.94153,18.6505,19.8559,0.99574,9.22029,47.6952
1710475,4.24729,5.04468,19.0097,20.127,0.988397,9.24392,48.4287
1710486,4.24729,5.04468,19.0097,20.127,0.988397,9.24392,48.4287
1710497,4.17145,4.95091,18.6699,19.8656,1.03612,9.2576,47.6579
1710506,4.13894,4.80088,18.4369,19.4396,0.888944,9.27135,46.8164
1710516,4.13894,4.80088,18.4369,19.4396,0.888944,9.27135,46.8164
1710526,4.17145,4.82901,18.2427,19.3041,0.923228,9.19915,46.5473
1710549,4.13894,4.79151,18.4466,19.459,0.88872,9.27976,46.836
1710560,4.21479,4.81026,18.4854,19.5945,0.904664,9.25218,47.105
1710576,4.17145,4.84777,18.6408,19.8462,0.990281,9.3044,47.5062
1710586,4.14978,4.81964,18.5534,19.8462,1.03585,9.31945,47.3691
1710596,4.14978,4.81964,18.5534,19.8462,1.03585,9.31945,47.3691
1710609,4.12811,4.83839,18.3204,19.6139,1.0681,9.2646,46.9008
1710619,4.12811,4.83839,18.3204,19.6139,1.0681,9.2646,46.9008
1710652,3.98725,4.81026,18.0291,19.3815,1.17697,9.28834,46.2082
1710659,4.07393,4.754,18.1262,19.4977,1.10414,9.29866,46.4519
1710670,4.04143,4.81026,18.4757,19.701,1.06006,9.3534,47.0284
1710689,3.97642,4.76338,18.3689,19.5364,1.04752,9.37897,46.6452
1710699,3.97642,4.76338,18.3689,19.5364,1.04752,9.37897,46.6452
1710709,4.03059,4.754,18.165,19.3912,1.05177,9.31306,46.3409
1710719,3.97642,4.81964,18.0874,19.3912,1.15996,9.29749,46.2747
1710729,3.97642,4.81964,18.0874,19.3912,1.15996,9.29749,46.2747
1710739,4.00892,4.86652,18.2816,19.5655,1.14588,9.30118,46.7225
1710749,4.00892,4.86652,18.2816,19.5655,1.14588,9.30118,46.7225
1710759,4.01976,4.86652,18.6699,19.9043,1.09627,9.38295,47.4605
1710769,4.12811,4.85714,18.8641,20.1754,1.06214,9.38711,48.0247
1710779,4.12811,4.85714,18.8641,20.1754,1.06214,9.38711,48.0247
1710789,4.12811,4.89465,18.6019,20.1173,1.19492,9.3303,47.742
1710799,4.05226,4.90403,18.3689,19.7785,1.20017,9.2958,47.1037
1710809,4.05226,4.90403,18.3689,19.7785,1.20017,9.2958,47.1037
1710819,4.07393,4.86652,18.165,19.5364,1.15989,9.24952,46.6419
1710829,4.07393,4.86652,18.165,19.5364,1.15989,9.24952,46.6419
1710840,4.12811,4.89465,18.6019,19.5752,0.921494,9.26518,47.1999
1710850,4.25813,4.98842,19.0971,19.9043,0.796682,9.25061,48.248
1710860,4.25813,4.98842,19.0971,19.9043,0.796682,9.25061,48.248
1710870,4.14978,5.11969,19.3204,20.2238,0.959429,9.30315,48.8137
1710887,4.12811,5.11031,19.1456,20.0979,0.997546,9.28339,48.482
1710890,4.12811,5.11031,19.1456,20.0979,0.997546,9.28339,48.482
1710899,3.98725,4.94153,18.7184,19.9624,1.15431,9.37376,47.6096
1710909,3.98725,4.94153,18.7184,19.9624,1.15431,9.37376,47.6096
1710929,4.04143,4.93216,18.4175,19.9915,1.30043,9.31842,47.3825
1710931,4.08477,4.93216,18.4175,20.0495,1.30542,9.30317,47.4839
1710954,4.03059,5.0353,18.3107,20.0979,1.47025,9.2711,47.4745
1710964,3.95475,5.00717,18.0874,19.8753,1.51324,9.27043,46.9246
1710980,3.90057,4.97904,17.8641,19.7204,1.57906,9.26679,46.4641
1710990,3.90057,4.97904,17.8641,19.7204,1.57906,9.26679,46.4641
1711021,3.85723,4.85714,17.7476,19.4396,1.46617,9.30453,45.9016
1711027,3.93308,4.9134,17.7864,19.3525,1.38436,9.22872,45.9854
1711030,3.95475,4.86652,17.9806,19.43,1.2768,9.27585,46.2318
1711040,4.01976,4.88527,18.3981,20.1076,1.35786,9.36518,47.4107
1711056,4.01976,4.88527,18.3981,20.1076,1.35786,9.36518,47.4107
1711066,3.98725,4.8759,18.4369,20.1754,1.38342,9.39932,47.4754
1711072,3.98725,4.8759,18.4369,20.1754,1.38342,9.39932,47.4754
1711081,3.93308,4.88527,18.4272,19.8269,1.24908,9.37992,47.0724
1711091,3.92224,4.88527,18.6311,19.8269,1.14187,9.40975,47.2655
1711101,3.92224,4.88527,18.6311,19.8269,1.14187,9.40975,47.2655
1711111,3.99809,4.82901,18.9903,20.0592,0.99206,9.46884,47.8766
1711121,4.01976,4.78213,18.835,20.1076,1.0656,9.46938,47.7445
1711133,4.01976,4.78213,18.835,20.1076,1.0656,9.46938,47.7445
1711146,3.93308,4.754,18.9709,20.1464,1.04405,9.54835,47.8043
1711156,3.93308,4.754,18.9709,20.1464,1.04405,9.54835,47.8043
1711166,3.98725,4.76338,19.0583,19.9237,0.85977,9.50021,47.7326
1711171,4.05226,4.72587,18.9417,19.9237,0.868717,9.47263,47.6436
1711186,4.05226,4.72587,18.9417,19.9237,0.868717,9.47263,47.6436
1711196,4.0956,4.78213,19.1068,20.0302,0.838238,9.45312,48.0147
1711206,4.21479,4.9134,19.2136,20.0883,0.812146,9.34554,48.43
1711216,4.21479,4.9134,19.2136,20.0883,0.812146,9.34554,48.43
1711226,4.19312,4.83839,19.0485,19.7494,0.703624,9.33519,47.8295
1711236,4.19312,4.83839,19.0485,19.7494,0.703624,9.33519,47.8295
1711246,4.12811,4.81964,18.6408,19.6042,0.876704,9.312,47.1927
1711256,4.12811,4.89465,18.5825,19.7494,1.02073,9.28393,47.3547
1711275,4.12811,4.89465,18.5825,19.7494,1.02073,9.28393,47.3547
1711284,4.10644,4.96029,18.1748,19.672,1.25288,9.20205,46.9135
1711293,4.10644,4.96029,18.1748,19.672,1.25288,9.20205,46.9135
1711303,4.13894,4.94153,18.1456,19.3525,1.07853,9.15152,46.5786
1711312,4.13894,4.94153,18.1456,19.3525,1.07853,9.15152,46.5786
1711322,4.0956,4.81026,18.1748,19.2944,0.98885,9.2388,46.375
1711332,4.00892,4.90403,18.068,19.6526,1.32939,9.26618,46.6335
1711342,4.00892,4.90403,18.068,19.6526,1.32939,9.26618,46.6335
1711352,3.92224,4.95091,18.068,19.8946,1.52413,9.31642,46.8358
1711362,3.92224,4.95091,18.068,19.8946,1.52413,9.31642,46.8358
1711395,3.90057,4.97904,17.9903,19.701,1.49729,9.27994,46.5709
1711411,4.07393,4.90403,18.4369,19.8366,1.17973,9.29988,47.2514
1711415,3.99809,4.9134,18.4466,20.127,1.36659,9.36992,47.4851
1711436,3.88974,4.88527,18.2524,20.0689,1.49269,9.41039,47.0963
1711446,3.80306,4.88527,17.8447,19.7591,1.61834,9.36945,46.2921
1711456,3.80306,4.82901,17.8447,19.7591,1.58989,9.3991,46.2358
1711466,3.90057,4.79151,17.6893,19.4493,1.44604,9.31031,45.8307
1711476,3.90057,4.79151,17.6893,19.4493,1.44604,9.31031,45.8307
1711486,3.88974,4.86652,17.8641,19.6042,1.46941,9.31714,46.2245
1711496,3.91141,4.94153,18.3981,20.3884,1.58506,9.42503,47.6394
1711507,3.91141,4.94153,18.3981,20.3884,1.58506,9.42503,47.6394
1711516,3.88974,4.98842,18.7864,20.8047,1.60769,9.50487,48.4692
1711526,3.88974,4.98842,18.7864,20.8047,1.60769,9.50487,48.4692
1711536,3.8789,4.96966,18.4757,20.3884,1.5737,9.43634,47.7127
1711546,3.91141,4.8759,17.9709,19.7107,1.45491,9.32697,46.4689
1711556,3.91141,4.8759,17.9709,19.7107,1.45491,9.32697,46.4689
1711566,3.93308,4.93216,17.8252,19.4203,1.40646,9.23221,46.1107
1711576,3.91141,4.94153,18.0971,19.7882,1.45555,9.31753,46.7382
1711586,3.91141,4.94153,18.0971,19.7882,1.45555,9.31753,46.7382
1711597,3.90057,4.93216,18.4175,20.1464,1.45604,9.40926,47.3966
1711620,3.90057,4.93216,18.4175,20.1464,1.45604,9.40926,47.3966
1711622,3.88974,4.93216,18.4175,20.0495,1.41391,9.40341,47.2889
1711624,3.91141,4.83839,18.1359,19.8753,1.42552,9.38648,46.761
1711633,3.91141,4.83839,18.1359,19.8753,1.42552,9.38648,46.761
1711644,3.91141,4.85714,18.0194,19.7978,1.4619,9.35329,46.5858
1711654,3.8789,4.89465,18.1942,20.0786,1.54112,9.40537,47.0463
1711676,3.92224,4.97904,18.7379,20.6401,1.53224,9.46888,48.2792
1711686,3.92224,4.97904,18.7379,20.6401,1.53224,9.46888,48.2792
1711696,3.93308,4.96966,18.8447,20.9112,1.59432,9.5111,48.6586
1711706,3.82473,5.04468,18.4951,20.4658,1.66768,9.43696,47.8304
1711716,3.82473,5.04468,18.4951,20.4658,1.66768,9.43696,47.8304
1711726,3.86807,5.00717,17.9515,19.8366,1.62023,9.29407,46.6633
1711755,3.86807,4.95091,17.9223,19.5364,1.45694,9.28301,46.2778
1711761,3.86807,4.95091,17.9223,19.5364,1.45694,9.28301,46.2778
1711777,4.08477,5.09156,19.3107,20.9112,1.31952,9.42712,49.3982
1711788,4.13894,5.17595,19.2427,20.5917,1.21364,9.31433,49.1493
1711798,4.13894,5.17595,19.2427,20.5917,1.21364,9.31433,49.1493
1711808,4.11727,5.20408,18.5146,19.6526,1.17126,9.11141,47.4885
1711820,4.12811,5.18533,17.9515,19.0911,1.18479,8.97267,46.356
1711830,4.12811,5.18533,17.9515,19.0911,1.18479,8.97267,46.356
1711840,3.93308,5.21346,18.0194,19.2751,1.36518,9.09151,46.441
1711850,3.93308,5.21346,18.0194,19.2751,1.36518,9.09151,46.441
1711860,4.0956,5.30723,18.6796,19.9043,1.26928,9.12161,47.9868
1711870,4.12811,5.29785,19.2039,20.4755,1.24292,9.24139,49.1054
1711886,4.17145,5.39162,19.2233,20.5917,1.31058,9.18989,49.3781
1711896,4.13894,5.39162,18.6117,20.1367,1.43836,9.07781,48.2789
1711906,4.13894,5.38224,18.6117,20.1367,1.43378,9.08249,48.2695
1711916,3.99809,5.34473,18.4078,19.6139,1.34741,9.08239,47.3645
1711939,3.94391,5.26034,18.4272,19.6139,1.32454,9.15545,47.2453
1711949,4.07393,5.33536,18.9806,20.3109,1.33046,9.20382,48.7008
1711971,4.07393,5.3166,18.9515,20.1754,1.27099,9.1935,48.5174
1711981,4.07393,5.3166,18.9515,20.1754,1.27099,9.1935,48.5174
1711991,4.00892,5.13844,18.534,19.5558,1.13859,9.19057,47.2372
1712001,3.91141,5.04468,18.0388,18.7136,0.988871,9.12182,45.7085
1712012,3.91141,5.04468,18.0388,18.7136,0.988871,9.12182,45.7085
1712019,3.90057,4.88527,18.0194,18.3844,0.746673,9.16735,45.1897
1712033,3.83556,4.96029,18.6893,19.1492,0.849485,9.34161,46.6344
1712043,3.83556,4.96029,18.6893,19.1492,0.849485,9.34161,46.6344
1712054,4.03059,4.97904,19.1165,19.5655,0.732535,9.33257,47.6916
1712058,4.03059,4.97904,19.1165,19.5655,0.732535,9.33257,47.6916
1712072,3.97642,4.92278,19.2136,19.7397,0.769299,9.42086,47.8525
1712082,3.99809,4.9134,18.8058,19.2751,0.736582,9.31089,46.9924
1712099,3.93308,4.88527,18.3592,18.9072,0.8138,9.25948,46.0847
1712130,3.95475,4.83839,18.3689,18.7813,0.70523,9.25828,45.9434
1712155,3.98725,4.84777,18.6505,19.2751,0.793985,9.33175,46.7606
1712164,3.88974,4.84777,18.3398,18.8975,0.82421,9.2985,45.9748
1712174,3.88974,4.84777,18.3398,18.8975,0.82421,9.2985,45.9748
1712184,3.96558,4.80088,18.0583,18.4425,0.673518,9.19019,45.2672
1712194,3.95475,4.73525,18.2816,18.4328,0.513026,9.25826,45.4044
1712210,3.92224,4.85714,18.8155,18.8007,0.495762,9.32313,46.3956
1712220,3.92224,4.85714,18.8155,18.8007,0.495762,9.32313,46.3956
1712231,4.0631,4.92278,19.1845,19.2363,0.480705,9.31354,47.4067
1712240,4.10644,4.98842,19.301,19.2847,0.453931,9.27763,47.6806
1712262,3.91141,4.85714,18.9806,18.8297,0.426632,9.35245,46.5789
1712279,3.82473,4.80088,18.6214,18.4522,0.44145,9.33757,45.6991
1712282,3.82473,4.80088,18.6214,18.4522,0.44145,9.33757,45.6991
1712291,3.8464,4.84777,18.5437,18.2101,0.367352,9.26102,45.448
1712301,3.8464,4.84777,18.5437,18.2101,0.367352,9.26102,45.448
1712311,3.98725,4.92278,18.8932,18.6071,0.349805,9.24048,46.4103
1712321,4.03059,4.97904,19.2718,18.9362,0.324464,9.27568,47.2177
1712344,3.99809,4.96966,19.2816,18.8781,0.301391,9.29138,47.1274
1712354,3.96558,4.90403,19.2427,18.8491,0.29003,9.33389,46.9614
1712364,3.96558,4.90403,19.2427,18.8491,0.29003,9.33389,46.9614
1712375,3.96558,4.92278,19.2718,18.82,0.268939,9.32419,46.9803
1712385,3.96558,4.92278,19.2718,18.82,0.268939,9.32419,46.9803
1712395,4.0956,4.97904,19.3398,18.8491,0.207731,9.23997,47.2635
1712406,4.16061,4.97904,19.3495,19.2073,0.35443,9.25136,47.6965
1712421,4.03059,4.99779,19.3495,19.2363,0.448403,9.31154,47.6142
1712446,4.07393,4.98842,19.4563,19.6236,0.561747,9.35277,48.1422
1712456,4.03059,4.96029,19.0485,19.3525,0.650772,9.3086,47.3919
1712490,4.03059,4.84777,18.9126,18.9749,0.470158,9.3046,46.7659
1712496,4.04143,4.90403,19.4854,19.246,0.326771,9.37121,47.6769
1712506,4.17145,5.00717,19.9709,19.9237,0.401717,9.38882,49.0732
1712516,4.17145,5.00717,19.9709,19.9237,0.401717,9.38882,49.0732
1712526,4.16061,4.95091,20.1845,20.4077,0.50981,9.5005,49.7037
1712531,3.97642,4.86652,19.8835,19.8462,0.438955,9.53833,48.5727
1712553,3.95475,4.88527,19.2427,18.9556,0.341949,9.36203,47.0383
1712563,3.86807,4.76338,19.0583,18.4038,0.130612,9.38221,46.0935
1712573,3.86807,4.76338,19.0583,18.4038,0.130612,9.38221,46.0935
1712584,4.00892,4.80088,19.3786,18.6264,0.0212222,9.35448,46.8149
1712594,4.00892,4.80088,19.3786,18.6264,0.0212222,9.35448,46.8149
1712604,3.93308,4.86652,19.7476,19.1976,0.200796,9.47085,47.7448
1712614,3.91141,4.9134,20.0485,19.5849,0.277716,9.53665,48.4582
1712630,3.91141,4.9134,20.0485,19.5849,0.277716,9.53665,48.4582
1712632,3.94391,4.86652,20,19.3912,0.162774,9.51652,48.2017
1712642,3.99809,4.84777,19.8058,19.1782,0.116089,9.45168,47.8299
1712666,4.04143,4.94153,19.8058,18.9169,0.00583827,9.351,47.7056
1712676,4.04143,4.94153,19.8058,18.9169,0.00583827,9.351,47.7056
1712686,4.08477,4.81964,20.0388,19.0621,-0.125973,9.43536,48.0053
1712696,3.99809,4.82901,20.233,19.2267,-0.09083,9.51583,48.2868
1712706,3.99809,4.82901,20.233,19.2267,-0.09083,9.51583,48.2868
1712716,3.80306,4.65086,20.1068,19.1492,-0.0575364,9.68417,47.7099
1712726,3.85723,4.65086,19.8058,18.82,-0.101919,9.58474,47.134
1712736,3.85723,4.65086,19.8058,18.82,-0.101919,9.58474,47.134
1712746,3.83556,4.66961,19.5049,18.4425,-0.122881,9.50718,46.4525
1712757,3.83556,4.66961,19.5049,18.4425,-0.122881,9.50718,46.4525
1712762,3.77055,4.65086,19.7864,18.5103,-0.211832,9.59219,46.7181
1712772,3.80306,4.59459,20.699,19.2654,-0.331934,9.79076,48.3621
1712782,3.80306,4.59459,20.699,19.2654,-0.331934,9.79076,48.3621
1712794,3.72721,4.51958,21.1456,19.8946,-0.232624,9.98035,49.2871
1712804,3.72721,4.51958,21.1456,19.8946,-0.232624,9.98035,49.2871
1712815,3.61887,4.40706,20.8447,19.8559,-0.102893,10.0586,48.7265
1712825,3.54302,4.21953,20.4757,19.1298,-0.353289,10.0837,47.3681
1712859,3.54302,4.21953,20.4757,19.1298,-0.353289,10.0837,47.3681
1712865,3.44551,4.21953,20.466,18.82,-0.464287,10.1023,46.9511
1712876,3.52135,4.34142,21.4078,19.4106,-0.604495,10.1545,48.6811
1712899,3.56469,4.34142,21.6214,19.459,-0.70715,10.1582,48.9865
